Sender Name,Count
j723,2
saar.banin,2
natalie.wells,2
anthony.butler,2
rnaviasky,2
marcus.dotson,2
doug,2
jpaul,2
ljc76,2
kelli,2
lyle.larkworthy,2
gary.foster,2
rag5,2
jaesoo.lew,2
julian.poole,2
s.thome,2
pic,2
l..barbour,2
yes,2
mat1intx,2
dmck,2
mgarrett,2
markscuisine,2
m..harmon,2
cmcoun,2
aei-bi_updates,2
khalidaalireza,2
dguertin,2
bmg_support,2
brodeur,2
junspecials,2
tony.o'brien,2
penny.britell,2
welcome-mail1,2
beth.barrett,2
carter.hachman,2
euco.uutela,2
wkelly2,2
gborchart,2
vpetrov,2
amy_lorusso,2
oliver.gaylard,2
sunsuperbowlxxxv,2
dsweetser,2
yourteam2,2
sunrise.project,2
9099632747,2
bsummerfield,2
businessbrowser_support,2
nwmartin,2
john.ford,2
sportslinerewards,2
dave.steiner,2
doctoridea,2
pat.scarborough,2
markdaviswalker,2
rwelsh,2
chelsea.bardal,2
lleonard,2
badranguet,2
kasey.davis,2
mauboussin,2
anne.jolibois,2
flightstatus,2
scott.maxfield,2
robbie.lewis,2
hector.gutierrez,2
6.396.41-qqz1php-md-hozzrnbiesplcurrr.1,2
brian.wood,2
tracie_waligura,2
gerald.lofton,2
slombino,2
cliftonh,2
doug.selwyn,2
tgros,2
craigvasquezjones,2
ethics_integrity,2
jclambert,2
carlajkitten,2
paul.jones,2
support15,2
arlgin48,2
epoole,2
awhitman,2
tcarrol6,2
fulfillmentctr,2
gilbertj,2
mary.browning,2
freepresent,2
dan.temple,2
marcus.polach,2
chris_neale,2
lisa.robichaux,2
judy.martinez,2
chaney,2
thompson_david,2
special_offer,2
pop_rock,2
rowleyjanet,2
michael.allen,2
gary.schoonyan,2
john.berger,2
activetrading_text.um.a.1.3983,1
eckels,1
mgmccarthy,1
vjbp23eanze,1
bradley.stewart,1
trent,1
robinson_linda,1
r-2-735031-4155796-2-618-us1-3483f48f,1
ameriquest,1
rhenk,1
625.23487.13--8pbg3wzqjfq.1,1
dbiele,1
sekse,1
norman_stout,1
clarkej510,1
ptszone8521,1
1800flowers.209594876,1
absyd,1
jduff27,1
kingleon,1
sandforchuckie,1
specialalert,1
jensleb1,1
msngamingzone_025796,1
bhavna.pandya,1
nokia,1
b19154,1
dand,1
msngamingzone_023927,1
kaz,1
jyotiseth9,1
palminc.6szfb10f.d,1
karen31,1
ebillservice,1
bennettlb,1
andreahelling,1
dnormark,1
corey.hobbs,1
stephen.herber,1
kwelsch,1
jschultz,1
dave.nevius,1
mr_avenger,1
rcfm20011023,1
ghamel,1
cnorth,1
1.3609.71-s6_jsjrco3sy.1,1
r-1-62723-1623987-2-23766-us2-c9c86327,1
fabian,1
karenlemes,1
bbrogan,1
musicgreetings,1
bollles,1
ezausner,1
atrjknf1cieq,1
client,1
portney,1
mike.panozzo,1
reiscast__wave_two.um.a.1013.228,1
wilber62,1
leblanc,1
li.doyle,1
announcements-pppnews,1
hockeyisgreat,1
bhayes,1
dmaskell,1
reply,1
jsmith4,1
1.3243.ad-ld1a17bbsold.1,1
srunswick,1
pwah,1
controls.it,1
nettewick,1
rodin,1
kevin.hopper,1
j..oxer,1
judey.napoli,1
dave.delainey,1
w..kinder,1
dunsing,1
webrequests,1
avanleunen,1
mapquest.10,1
morgenalis,1
earningswhispers,1
traylor,1
dhassem,1
ann.stagg,1
sprucie,1
hreynolds,1
424354.167547968.1,1
neil.anderson,1
jmcc_tx,1
greetingcards_confirm,1
whaffner,1
2.3888.19-pacmoeyngl7m.1,1
501547,1
amorton,1
cra123,1
aborn886,1
a21521,1
david.aronoff,1
rhihaga,1
sfletch,1
cards-help,1
cenglish,1
kkwright,1
vy39nrvrkiejt,1
auburnandel,1
mothman,1
justin.cornett,1
larryd,1
wild,1
dfairley,1
pln024,1
lynne.carithers,1
sandmanp,1
bkelly,1
21f383c37ed311a7469fa1d3a0b746a158a,1
rkeanini,1
aweisbar,1
lhost,1
h7n80n78,1
brice,1
slayerlin,1
mike.martin,1
moxiemorph,1
insynconline.69zh0cr7.d,1
new-for-you,1
kc,1
techdaily,1
nancy.taylor,1
actforchange.com,1
khuber,1
iain.greig,1
busse972,1
yolanda.lopez,1
mark.symms,1
customerservice.879780.19093.0,1
bengelhart,1
yowman,1
gsxinternational,1
kfrankso,1
greg_wilson,1
evanchak,1
rcac20011118,1
hotpick178543,1
dmphillips,1
405954.61855799.2,1
igo_com.ue.x4664.p22875327,1
uh6fjy24y,1
lowerpymt,1
special-offers-admin,1
rmelancon,1
insynconline.6p7cxwz3.d,1
michael.britt,1
bakert,1
documents.405416.2761.0,1
sbmccollum_99,1
406480.86477310.2,1
jkeiser,1
newsletter20011119,1
coolmemberslist,1
ptmather,1
david_paul_smith,1
pshortley,1
sgaines1,1
kreinbring,1
chris.ahn,1
mememe,1
netflix,1
lcoleygray,1
spitandimage,1
samantha.clark-childs,1
crspringer,1
danilov,1
esaltmarsh,1
pnewton,1
"<""linda"".",1
oriana.gargiulo,1
ddoyle,1
pipeline.team,1
101675.23511952,1
lrissover,1
joseph.nguyen,1
expediatraveldeals_037655,1
patricia.payton,1
un1aw85,1
livingfree1,1
hmorales,1
dfernald,1
wreinke,1
todd.bland,1
redmond,1
17150630,1
veronica_l_birch,1
worldwidereg,1
glenna.ross,1
anne.burch,1
457170.61860093.2,1
networkcommerce-rcfh20011213,1
coldwatercreek.1621644.2908.0,1
2.3005.bb-vww91krz7w7n.1,1
mgalicki,1
349077.36020686.1,1
jobcenter,1
rippew,1
csbmyo78,1
krodrigu,1
elizabethp,1
qb3mrsbtrr,1
mauro.gillette,1
aburman,1
p1729,1
venniedillman1349,1
bones4sale,1
rtr23,1
cbeichenberger,1
julie_austin,1
baaramyoo,1
nvube4renebe4re,1
gabreim,1
kirtaned,1
sing4dixie,1
leslie.ward,1
ase_development,1
vday,1
stephen_on,1
ussearch.203339.1566.0,1
tigger5luv,1
escreageres,1
ehamlin,1
drrichardson,1
consumerreportsonline-4,1
david.fulton,1
randall.oneal,1
mlcarswel,1
osburg_ron,1
ablancha,1
charlesnujoma,1
carole,1
chris.clark,1
mossmom,1
bobby_ha311000,1
steve.bennett,1
paul.v.tebo,1
ktsanes,1
336512.16887612.1,1
risarank,1
terrieg,1
tp,1
422424.119645292.2,1
ml267ddwab,1
ameritrade,1
wilber6858,1
tchuckel,1
avs,1
buckeye,1
decnopmichel,1
tour,1
lynda,1
tom-jerilynn,1
plarue,1
jacques.theodas,1
styarger,1
robrob731,1
christine.meloro,1
patrick.howard,1
john.thornton,1
ceg_ir-sec.um.a.2.91074,1
kbradley,1
tjc-wellstar,1
424371.167547968.1,1
dreoo9p1,1
smartpatient,1
djhill,1
marketnewsalert606313,1
wlmcreynolds,1
cordes,1
mathworks-bounceback-pr,1
networkcommerce-tbnf20020125,1
randall,1
ual6,1
hallmark651,1
jnichol,1
mikie.rath,1
dianef,1
nayan.dattani,1
bprzyby,1
jburgha614,1
8778044255,1
mpowell,1
ken.roman,1
jsamuelson,1
darron.c.giron,1
phubbard,1
insynconline.6jgy8kdc.d,1
kmpeabody,1
bradnelson,1
173,1
gapres,1
noelle_teagno,1
lynn.nichols,1
jona.kimbrough,1
768l97ol,1
behrp,1
bmgmusicservice501,1
gregory.rye,1
ssims,1
goliver569,1
1.14166227.-23,1
mfeaster,1
networkcommerce-rciw20020116,1
yrdacj8h78,1
1800flowers.243967005,1
glenn.rogers,1
documents.117729.3001.0,1
rseroussi,1
btp9ewfcbqm,1
anderson,1
jccanman,1
1800flowers.246135397,1
genevieve,1
megan.scott,1
fmay1,1
john.manfredonia,1
r9394,1
customerservice.1302517.26672.1532734,1
hdmd,1
killen,1
1.3295.b5-vt0b1zc793de.1,1
chris.cooper,1
mbross,1
edfruge,1
kirk.lenart,1
rstephe,1
pgutman,1
ndm,1
9lv373hfc,1
consumerinfo,1
asme_cei0210,1
alan.quaintance,1
robert.davis,1
mmann,1
--migrated--bmishkin,1
sgd8,1
tsmith,1
mzampino,1
debbie,1
kbcoventry,1
quicken_team,1
dklick,1
sdsl768k,1
dcornwell,1
ariel.sandin,1
mvoss,1
jh11,1
marya2000,1
starwood.inc.,1
twg298,1
golftraining,1
mytravelminder,1
joanna,1
tmoffet,1
alain.diza,1
transitiongroup,1
sevan.manougian,1
bulletin,1
john.sieckman,1
rebubba,1
1800flowers.191910071,1
rosina_christensen,1
andreahodge,1
jitendra.agarwal,1
s077549,1
jmertz,1
r-4-728402-1640008-2-453-us2-302c5a2f,1
netspty12,1
hogwartsnews,1
cchristensen,1
jfinkle,1
mbna.2,1
limpert,1
mark.harada,1
cdnow_specials.6bfbk47b.r,1
tonysharp,1
dbenninger,1
hpshopping_com.6wdl-8mb.fk,1
atruax,1
jweiss,1
ladean,1
kelli.fulton,1
cbt,1
pamela.lebrane,1
5z33t95as,1
donk,1
jonesc,1
d..davis,1
waltbrown,1
jseegers,1
salmanqureshi,1
jvaughn,1
kjfalk,1
emma2100,1
savenow,1
ie1959,1
matthew.campbell,1
kquandt,1
cretdim2,1
swizzle458,1
scott_a_edmonson,1
michelle.wenz,1
andrew.kandolha,1
tally,1
joni.bollinger,1
kriordan,1
beene009,1
norma.masek,1
susan.holland,1
derek.edmiston,1
steve.brown,1
frankeed,1
nexustechn,1
united3,1
jshirley1,1
cgp1,1
hmaisonette,1
gary91,1
rockwoodenergy,1
pamkirchhoff,1
rcit20011120,1
cory.willis,1
michelle.ash,1
jennwood,1
david.kobierowski,1
lance,1
mdeminsky,1
antigen_c1plenaexi01,1
402075.57130981.1,1
slaveone,1
samuel.pak,1
thomas_meyers,1
stanner,1
onlineautosales,1
ggolez,1
thiessen,1
dean.perry,1
mimizimm,1
alexis415,1
todd.renaud,1
dlanning,1
jf23,1
jpcjpc57,1
peter_burrell,1
bob.neely,1
4b2b8695-dda6-41b0-821c-d9bc65bf14d4.itsimazing.com,1
msngamingzone_026751,1
nsims,1
eric.feitler,1
carrie_james2,1
edna.l.lopez,1
robert.lundqvist,1
estokes170,1
philomath,1
ceg_ir-news.um.a.2.81947,1
doc,1
pdnzjxqlemryympi,1
maddoglong,1
theresa.branney,1
yu970253,1
hso2pa9d2887,1
bldrmtns,1
boris1534,1
kbosley,1
mmichalk,1
g28053,1
penny.munro,1
a..casas,1
keenonc,1
arman45,1
jewwm,1
patricia.dolese,1
lalena,1
shielah.castro,1
huyi3131313,1
jackpot,1
rsvitkay,1
448753.57054773.1,1
nfels,1
josabank_online.um.a.12.602,1
jane.scelzo,1
mark_kraus,1
robinm,1
michelle_m_willis,1
att,1
andrew_perrin,1
fdgjier264,1
m.rosenberg,1
jpelti,1
w123321n,1
christopher.wheeler,1
snorman,1
bills,1
hrgovcic,1
lpyzugpaueupllfk,1
michael_jessop,1
nanking1224,1
kdf,1
etcadmin,1
jon,1
1.11307318.-3,1
elee,1
epurtzki,1
cgkao,1
steve.case,1
mir_ir-news.um.a.2.62670,1
jkeesling,1
cameron.jeffreys,1
2.3890.b5-vt06l7_c53re.1,1
pflack,1
steven.pike,1
batsell,1
ksalinas,1
sun,1
jlash,1
doug.miller,1
jash,1
eduardo.cancian,1
travelsmith.240255380,1
dianne.langeland,1
coldwatercreek.1621644.3764.0,1
rrn,1
1800flowers.230031059,1
1800flowers.238953664,1
r-7-56294-4131038-2-5820-us2-5c112aeb,1
msngamingzone_028398,1
espnnews_gen1,1
lalenaluba,1
networkcommerce-rcpm20011229,1
sakom,1
tara.rosenbohm,1
mervyn.lowe,1
joni.fisher,1
management.information,1
dsalter1,1
brian.manolis,1
lynchr,1
davidshult,1
rebecca.goodman,1
soulkaren,1
lizard6849,1
expediafaretracker_029978,1
palminc_team.6qy83qzj.d,1
augusto.failde,1
jflorence,1
apatel,1
chuck.mackie,1
kittyspaz,1
carol.salassa,1
d.wear,1
timothy15447sdg5901,1
katiedidmoore,1
enrique.gimenez,1
linmih,1
john.quattrocchi,1
saabson,1
allison.charlton,1
jay.bhatty,1
otterwear,1
yahoo_privacy,1
dave.hubbard,1
spfaff,1
breckbuddy,1
jclaffey,1
jean.dressler,1
deborah.alleyne,1
dena.grady,1
bcheatham,1
michael.dennison,1
geoffmoore,1
nevart2000,1
ium9rcsm6,1
mash4077,1
we541be,1
g10048,1
linda.ewing,1
glepub5,1
oxxsv,1
l..wilson,1
otis.aust,1
elizabeth,1
judgegyro,1
nblack,1
fehring,1
2.3513.53-0xuwgn9yb4bk.1,1
mackimmy,1
rchapman,1
chriswilliams,1
jim.rogers,1
slevine,1
churrascos_bayarea,1
s_shatila,1
smaynes,1
424368.167547968.1,1
documents.405416.2545.0,1
networkservices,1
tsumbler,1
2.2873.72-cxtvsrmukelc.1,1
expedia.com_029620,1
geoffrey_lubbock,1
bill_meehan,1
llindsay,1
msngamingzone_031609,1
cfomag,1
delas,1
registrynews,1
mmills,1
lorijosephson,1
b12703,1
rschmitt,1
bob.clifford,1
pagan5788,1
kbusch,1
ameritrade_021134,1
ali,1
joyce_donnelly,1
julie_freedman,1
ecn2760.conf.,1
expediafaretracker_030945,1
msfrech,1
jbluestein,1
bryson.hull,1
15124-6425,1
sammi,1
luvdusty,1
dingshan.zhou,1
l310rl10v,1
bill4h56,1
aspring,1
gei99,1
hobbiezm,1
ingjald,1
online,1
esmith0908,1
mondohed,1
sc7k,1
patricia.downey,1
ihomeowner_com.ue.212192.x28774736,1
j2468,1
dmeek,1
mischiefandmagic,1
2.3895.10-b_wbsdigjar2.1,1
glenn.mcinnes,1
wayne.knupp,1
1800flowers.215430146,1
sue.cowan,1
life_quotes,1
myfreedownloads,1
bgriss,1
matt_stephenson,1
dskyler,1
craig.mcdowell,1
js7004,1
patwalk1248,1
espnnews_sp9,1
djohn,1
mary.korby,1
amerikosus,1
about-freestuffextra,1
f6203,1
messaging.administration,1
imajerkoff,1
malcolm.wells,1
quotes-register,1
cmclurg,1
ksammons,1
david.deveny,1
jea.kenney,1
j1a95re39d,1
neldashealy,1
ksmith,1
kevin.nordt,1
ahaws,1
conway,1
melissa.mcpherson,1
dmuchow,1
plkm,1
rcatell,1
faizal_sharma,1
walton,1
lpnftfff,1
zopher,1
thegrossfamily,1
sms-offers-admin,1
maguirdh,1
peter.vint,1
mortloans184,1
howard_scptv,1
texas_gamma,1
judith <.martin,1
kazburns,1
afternoon24,1
k_browning,1
maurypolk,1
bournebj,1
ed.wholesale,1
kristenbradley,1
6.317.11-l8ripubksuw1yraj6gunkaa1l0sr.1,1
roxanne.troup,1
sally.slaughter,1
preferred_traveler,1
team.capipeline,1
eleanor.best,1
networkcommerce-rcds20011213,1
scranda,1
networkcommerce-rcwl20011210_2,1
cajobrindle,1
newport-news.com,1
jessea,1
b28352,1
rskim,1
jashford,1
npd,1
aberm,1
jcogen,1
1800flowers.205521749,1
blanca.bollom,1
bardblack,1
cbiconference,1
jvuich,1
kapberg,1
jepress,1
brycewschneider,1
lon.draper,1
nrrsowhlyydpb,1
david.gaines,1
select_welcome.um.a.1.3779,1
dkawash,1
cneely,1
1800flowers.224433405,1
alliancetosaveenergy,1
makabreak,1
halton,1
jhr,1
steve_b,1
21f37c937842ec742e5ffa3947742e7999,1
j25656,1
ceg_ir-rpt.um.a.2.108956,1
rkarakay,1
cjohansen,1
perchal,1
continental_airlines_inc_041701,1
orange87,1
rebeccadietz,1
david.benepe,1
andrew.maus,1
rich.hall,1
tracy45s7874,1
do_not_reply,1
zanadok,1
kathryn.melton,1
buddy8575,1
leo.weaver,1
1.11176403.-1,1
nraykhelson,1
pfreyre,1
2.3448.dc-at2j1ayjt5ml.1,1
dnagy,1
tjaeckle,1
pahlbrand,1
mfund,1
402075.16792233.1,1
4aivvxx9,1
edelste2,1
loretta.mcgowan,1
aidenfire,1
customerservice.879780.23152.0,1
kendal18,1
shempling,1
1800flowers.133139412,1
rjernagan,1
skusin,1
grassy,1
monica.rodriguez,1
edwardc38,1
clickrewards.61v8d9xz.t,1
faggard,1
skmjd3,1
msnhomeadvisor_037630,1
ccassidy,1
r-2-724539-3371579-2-224-us2-bcbbe343,1
jdmnash,1
betty,1
rinaldijohn,1
patti,1
winbigstuff,1
artistchar,1
expediafaretracker_035306,1
ahopp,1
insynconline.6xywpjw3.d,1
travelgirl_janel,1
daniel.burke,1
pvint,1
donohoet,1
jdatt,1
gregg,1
expediafaretracker_029102,1
hopeful,1
pamela.blazick,1
haliday475,1
ose523,1
itax,1
acbrown,1
42.9102.e9-gdmp_x60odnme1mvcdrr.1,1
hans,1
expediafaretracker_033671,1
allibakke,1
derek.ashing,1
ebay.19510873.2403.0,1
jeani98,1
martin.bienenstock,1
sandray,1
insynconline.6zgtgy65.d,1
george.palmer,1
knightrider2008,1
guerriero,1
rthurst,1
pfogarty,1
wsj,1
angiez_1,1
cooldeals,1
oaust,1
john.magovern,1
mrogers,1
john.cain,1
mattstreit,1
rayfael.roman1,1
jenikadoctor,1
dblock97,1
bxqnbvsvxbny,1
newpower,1
phsbo,1
homunculus_2001,1
ameliapower,1
chefscatalog_support,1
john-meyer,1
403100.167547968.1,1
enron.corporate.administrative.services,1
syntrade,1
hortm652n,1
bmwna,1
tom.halpin,1
theresa.connor-smith,1
r-4-724539-3371579-2-223-us2-907bed58,1
shauna,1
msngamingzone_027574,1
brilowery,1
mmladolezal,1
expediafaretracker_029474,1
ashley.marynick,1
jerry,1
energyviews,1
afternoon20,1
v..monaghan,1
jriches,1
vote_nov6,1
margaret.morrison,1
adeanvideo,1
garry.mcdaniel,1
hacole,1
lafuze,1
424372.167547968.1,1
superhotoffers,1
pizzahut,1
e-mail,1
rodney.derbigny,1
mccoyh,1
psagman,1
showy,1
jshorter,1
jontra,1
e..brown,1
peedy,1
jconto,1
mike.ames,1
drerupd,1
ajax1642,1
rcaw20011126,1
412170.167547968.1,1
sfarrell65,1
kirkwitzberger,1
pamela.sweet,1
olalekan.oladeji,1
ebay.54422217.3801.0,1
ssurasky,1
briond,1
gibsonm,1
msnmoneyupdate_029625,1
maggie,1
eyeball41,1
jason.fischer,1
joern.schmidt,1
aaronmendelson,1
pranaygupte,1
john.harmon,1
shantels,1
derek4685,1
lweiss,1
sniffejr,1
taana5,1
174,1
phillip,1
7134086090,1
dicutsforth,1
james_pelland,1
marting,1
kiwicasino,1
hpshopping_com.6hxnq3j6.fk,1
diederich545,1
cmisseldine,1
t-willy,1
mcklaw,1
levans,1
leonora.holland,1
thestreet35,1
tdexe,1
quicktime_news,1
lwilliams,1
security.enron,1
fcubedoffers,1
bettingforprofit,1
pskatzdds,1
brooksany.barrowes,1
jsschultz,1
helaine.fine,1
wesley.kendall,1
2.3890.4d-n_fmsbdgjxej.1,1
vczstfddrsw,1
markkman6,1
kirazoe,1
benjamin.wimberly,1
rbarnett,1
alec.cohen,1
newsgurus,1
reliaquote,1
marc.hensel,1
fatschott,1
ma_laura,1
ussearch.203339.1553.0,1
marc.wharton,1
cgonzalez,1
dreammates,1
monzone8,1
kippi.griffith,1
bnrfjo,1
irice,1
fleetmarkets,1
jdrummond18,1
gwingerd,1
myciti-www.myciti.com_022709,1
bce,1
julie_menconi,1
fvnicvajb8e,1
hwade,1
techseminars,1
barrie_pace.ue.c13534.r39146906,1
qiat,1
garthcamp,1
krisna_becker,1
vblackwell,1
joseph.des,1
daily_news_html.um.a.1.3350,1
msincla,1
tlh,1
1.3621.f0-0jdu1qa40nkp.1,1
rodney.reagor,1
pacroker,1
maria.cisneros,1
courtney.hanson,1
tina.holcombe,1
jmaciasheard,1
candacen,1
dburke,1
dpowers,1
richard.s.walker,1
expedia.co.uk_035162,1
ric.navy,1
rmwongozi,1
mir_ir-news.um.a.2.107607,1
fernando.parra,1
zombiwoman,1
mir_ir-news.um.a.2.111446,1
skytel-blackberryhelp,1
joseph.nieten,1
cshelton,1
weeklynews,1
janice.hogan,1
ykdpftzuel,1
gresham.brebach,1
bridgetupton,1
rjcarpenter,1
jturrettini,1
doucet,1
dmacneil,1
ghostsarehere,1
richard.devlin,1
delkins,1
marketinfo2002182755,1
ab28,1
420771.35861757.2,1
pjaerhwdu,1
424350.167547968.1,1
rconnolly,1
robbetz,1
ladyrich,1
ereplies,1
wrg_mail,1
scott.moncrieff,1
j..hanson,1
thomas.fillip,1
253768stockalert,1
melissa.beckett,1
pmonaghan,1
sarah_smith,1
k_schuller,1
12-jribnick,1
r-5-144706-3556370-2-175-uk1-4b42aadb,1
hansel,1
jnissl,1
ufhtxabws7,1
infousa6912,1
jkeiser1,1
suetolle7,1
edgeconstruct,1
reynaldo.garcia,1
palmannouncements.6qzzm3ks.d,1
lcorredo,1
golden_charles_e,1
john.wester,1
esposito,1
erie4639,1
w.simpson,1
ajfintz,1
dahmen.ann,1
sasseeisme,1
edan_lee,1
cratmiami,1
charee.messerli,1
brad.mcdonald,1
enigma,1
6.747.54-l0bvl1kgbhr-rrhbwkuxrjzhhr4ndia9vsrr.1,1
nrgmrktr,1
sbeacom,1
rltmmb,1
john.harding,1
kathleen.ashton,1
cw4we97ucme,1
gccvalentinegifts,1
amin.maredia,1
monique.phillips,1
seppieui,1
lavinia.junqueira,1
felicia.buenrostro,1
fitzsimmonsp,1
prieur3,1
nbarker,1
402612.61860093.2,1
christina.slinger,1
osalisbury,1
deane.pierce,1
r-2-730660-4414690-2-3335-us1-fd34d0e3,1
d21488,1
wwputnam,1
acavers,1
carolines,1
michael.e.baer,1
jjmm,1
2.2873.48-oy0-gd2ovdf6.1,1
g20154,1
issupport,1
tonyp,1
dorothy_trusock,1
1800flowers.199693074,1
mlaurann,1
nolda.halderman,1
407982.65408498.1,1
r-7-56294-3597217-2-2146-us2-bee9e2ee,1
kolodgie,1
amyb,1
msnmoneyupdate_031390,1
electronic_communication,1
andrew.yoon,1
scottatlas,1
310fkn6iqva,1
documents.405416.3211.0,1
jwinstonk,1
ajchang,1
newcrditfile,1
kschier,1
sbarnhill26,1
fgreenberg,1
yuuji.uenohara,1
willstar,1
wbd_5,1
2.3018.e3-iczu1y_v8aya.1,1
lyris-confirm-28888j,1
jrharris,1
pamela.brown,1
quicken,1
timothy.hubbard,1
welcome-mail,1
mcabee,1
gail.whipple,1
msngamingzone_031611,1
michael.krautz,1
amontalbano,1
bdrinkwater,1
wdtian_2000,1
gordon,1
jo.allen,1
rcampo,1
nigel.beresford,1
kjmccutch,1
jivens,1
vcleveland,1
attrecipeh,1
ptaylor,1
elberg.gelin,1
garobet,1
sgordon,1
auditalk,1
carbob,1
aworobel,1
kelly_hermann,1
rick.craig,1
e6192_8884cb5d,1
narrinator,1
htbe4r6y765swe,1
ceg_ir-sec.um.a.2.109483,1
leff,1
kendria,1
bsc123,1
cshanbhogue,1
42.9217.59-y5booe4shmdvwnvgbdrr.1,1
marymgriffin,1
greatex,1
nadia,1
2.3880.5a-4q-aslqdidzr.1,1
tarajeslick,1
wallet-feedback,1
daily_news_html.um.a.1.4012,1
digamma,1
thavell,1
expediatraveldeals_033768,1
guaranteed_prizes,1
s..spirakis,1
jody.underwood,1
jlove,1
wpage,1
a15431,1
raindance.um.a.21.2208,1
tbwb20011114,1
openmail,1
cluwhite,1
sbofni,1
moodysissuerrelations,1
amarks,1
expediafaretracker_026839,1
d4902,1
444468travelincentives2002,1
msnhomeadvisor_033970,1
areny,1
lcannon,1
jyockey,1
6.970.5b-9x8esnbhbhi5bsrr.1,1
larnold,1
heidi.grubbs,1
amepya2,1
tomrip1,1
fourknees,1
william.l.greenizan,1
lisamarieland,1
tbxs20011120,1
wired,1
em418,1
james.bartie,1
rajibsaha59,1
e16002,1
hrr,1
21f382937ea311a7469fa1d39e7746a1550,1
manastassatos,1
kcschock,1
dow.jones.newswiresnewswires,1
sstroud,1
2.3990.67-w9-goqgvriak.1,1
407982.126941280.2,1
dkmnsu76y_uhdf67,1
akins,1
pravas.sud,1
rleibow,1
welchj,1
insynconline.6-ywlr26.d,1
cahelms,1
ef4rj75d7f,1
eric.rodenburg,1
sql2,1
gillp,1
coldwatercreek.1355120.2908.0,1
chaun.roberts,1
gskarb,1
genkigai,1
angelle291,1
2p5wd2,1
gmasterson,1
pat.hoag,1
wlhiu,1
erisk.com_info,1
jeffrey_fountain,1
r-8-728387-2376233-2-6469-us2-9e98b8b3,1
david.hayden,1
mail.help,1
dimitri.tagaropulos,1
insynconline.6jy5ympb.d,1
mschacht,1
adityad,1
sanwi,1
r-0-730602-3334597-2-6905-us2-512b8d9c,1
steveswerd,1
awaruite,1
dvd_277,1
pinetops.stephen,1
kvaken,1
dave.maxey,1
bagross,1
miriam.brabham,1
j..anderson,1
jackadams,1
jpolly,1
br5ply89gkv9,1
amazonmembership,1
poetry.com,1
441230.129113116.2,1
airtran_airways_net_escapes.um.a.35.102,1
tiptonhr,1
vha0401,1
susan.poole,1
r.dean.graves,1
wizzard69,1
narda,1
nshabat,1
mmalloy,1
sprintsbd,1
thao,1
fallon,1
hpshopping,1
vbz8g5,1
daniel.jenkins,1
sbeck9,1
darrin,1
stefan,1
dale_griffin,1
anupindi,1
jstcyr,1
crileyraymond,1
